search URL:,https://patents.google.com/?q=G06N5%252f022
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-10275819-B1,Reducing incompatible pairings ,"Amazon Technologies, Inc.","Joseph Edwin Johnson, Mohamed Mostafa Ibrahim Elshenawy, Shiblee Imtiaz Hasan, Nathan Eugene Masters, JaeHa Oh, Benjamin Schwartz",2015-05-13,2015-05-13,2019-04-30,2019-04-30,https://patents.google.com/patent/US10275819B1/en,https://patentimages.storage.googleapis.com/5c/85/53/0e4c5a2cda1993/US10275819-20190430-D00000.png
US-11049044-B1,Visual image annotation utilizing machine learning for in-time feedback ,Blackshark.Ai Gmbh,"Stefan Habenschuss, Arno Hollosi, Pavel Kuksa, Martin Presenhuber",2020-07-07,2020-12-18,2021-06-29,2021-06-29,https://patents.google.com/patent/US11049044B1/en,https://patentimages.storage.googleapis.com/13/46/82/b499f9a14b09b7/US11049044-20210629-D00000.png
US-2019188741-A1,Fraud detection in data sets using bayesian networks ,"Resonate Networks, Inc.","Robert Lee Wood, Futoshi Yumoto",2017-12-14,2018-12-14,2019-06-20,,https://patents.google.com/patent/US20190188741A1/en,https://patentimages.storage.googleapis.com/d6/38/d0/2a15f0f6e67bf9/US20190188741A1-20190620-D00000.png
JP-7108675-B2,"Semantic matching method, device, electronic device, storage medium and computer program ",ベイジン バイドゥ ネットコム サイエンス テクノロジー カンパニー リミテッド,"ホンジャン シ, ウェンビン ジャン, シャンウェイ フェン, ミャオ ユ, ファンユ チョウ, メン ティアン, シュエチェン ウー, シュンチャオ ソン",2020-06-12,2020-12-10,2022-07-28,2022-07-28,https://patents.google.com/patent/JP7108675B2/en,https://patentimages.storage.googleapis.com/10/d9/f3/1a09f491222be6/0007108675000001.png
US-11687716-B2,Machine-learning techniques for augmenting electronic documents with data-verification indicators ,Adobe Inc.,"Navita Goyal, Vipul Shankhpal, Priyanshu Gupta, Ishika Singh, Baldip Singh Bijlani, Anandha velu Natarajan",2020-12-01,2020-12-01,2023-06-27,2023-06-27,https://patents.google.com/patent/US11687716B2/en,https://patentimages.storage.googleapis.com/f3/67/d3/c3272c9d28f9db/US11687716-20230627-D00000.png
US-11244232-B2,"Feature relationship recommendation method, apparatus, computing device, and storage medium ","Advanced New Technologies Co., Ltd.","Liang Zhu, Wenlong ZHAO, Junhu Xu, Qingyue ZHOU",2018-08-22,2020-10-29,2022-02-08,2022-02-08,https://patents.google.com/patent/US11244232B2/en,https://patentimages.storage.googleapis.com/eb/fe/cf/9f5efe004f0f67/US11244232-20220208-D00000.png
US-11593560-B2,System and method for relation extraction with adaptive thresholding and localized context pooling ,"Beijing Wodong Tianjun Information Technology Co., Ltd., JD.com American Technologies Corporation","Wenxuan Zhou, Kevin Huang, Jing Huang",2020-10-21,2020-10-21,2023-02-28,2023-02-28,https://patents.google.com/patent/US11593560B2/en,https://patentimages.storage.googleapis.com/6a/cd/53/56dd8e4cfe1fa3/US11593560-20230228-D00000.png
US-2018018568-A1,Assistance generation ,International Business Machines Corporation,"Takayuki Katsuki, Tetsuro Morimura",2016-07-18,2016-07-18,2018-01-18,,https://patents.google.com/patent/US20180018568A1/en,https://patentimages.storage.googleapis.com/42/1c/08/013728d5466ad0/US20180018568A1-20180118-D00000.png
US-11500830-B2,Learning-based workload resource optimization for database management systems ,International Business Machines Corporation,"Shaikh Shahriar Quader, Nicolas Andres Jaramillo Duran, Sumona Mukhopadhyay, Emmanouil Papangelis, Marin Litoiu, David Kalmuk, Piotr Mierzejewski",2020-10-15,2020-10-15,2022-11-15,2022-11-15,https://patents.google.com/patent/US11500830B2/en,https://patentimages.storage.googleapis.com/b5/4c/7d/cda815ebbae6f2/US11500830-20221115-D00000.png
CN-112216151-B,Air traffic four-dimensional track regulation and control decision method ,北京航空航天大学,"蔡开泉, 朱衍波, 申智琪, 王慧",2020-10-15,2020-10-15,2021-12-28,2021-12-28,https://patents.google.com/patent/CN112216151B/en,https://patentimages.storage.googleapis.com/d1/48/52/e75b1588635325/HDA0002726491610000011.png
US-11244755-B1,Automatic generation of medical imaging reports based on fine grained finding labels ,International Business Machines Corporation,"Tanveer Syeda-Mahmood, Chun Lok Wong, Joy Tzung-yu Wu, Yaniv Gur, Anup Pillai, Ashutosh Jadhav, Satyananda Kashyap, Mehdi Moradi, Alexandros Karargyris, Hongzhi Wang",2020-10-02,2020-10-02,2022-02-08,2022-02-08,https://patents.google.com/patent/US11244755B1/en,https://patentimages.storage.googleapis.com/ad/7f/b6/e4781761008cd1/US11244755-20220208-D00000.png
US-11567949-B2,Data discovery solution for data curation ,"Praxi Data, Inc.",Andy Tae Ahn,2018-07-17,2020-10-02,2023-01-31,2023-01-31,https://patents.google.com/patent/US11567949B2/en,https://patentimages.storage.googleapis.com/02/a1/59/727b74033bc5d2/US11567949-20230131-D00000.png
US-11763371-B2,Vehicle suggestion report generator ,"Clutch Technologis, LLC","Brady L Rackley, III, John R. Phelps, Adam J. Carley, Vincent G. Zappa, Steven S. Neel, Sangameswar Venkatraman, Benjamin E. Morgan, Seaton G. Bailey, Stuart H. Childs, Taylor M. Sandusky, Lisa Romero, Grant Stevens, Kyle L. Clements",2014-09-05,2020-09-30,2023-09-19,2023-09-19,https://patents.google.com/patent/US11763371B2/en,https://patentimages.storage.googleapis.com/e9/5f/44/832ae01b851696/US11763371-20230919-D00000.png
US-11709819-B2,Validating test results using a blockchain network ,International Business Machines Corporation,"Jaione Tirapu Azpiroz, Ademir Ferreira da Silva, Percival Silva de Lucena, Matheus Esteves Ferreira, Ricardo Luis Ohta, Mathias B Steiner",2020-09-30,2020-09-30,2023-07-25,2023-07-25,https://patents.google.com/patent/US11709819B2/en,https://patentimages.storage.googleapis.com/d8/d2/30/df292782ffb32c/US11709819-20230725-D00000.png
US-11668576-B2,Using sensor data for coordinate prediction ,"Uber Technologies, Inc.","Shivendra Pratap Singh, Upamanyu Madhow, Vikram Saxena, Livia Zarnescu Yanez, Chandan Prakash Sheth, Sheng Yang, Alvin AuYoung",2017-12-30,2020-09-23,2023-06-06,2023-06-06,https://patents.google.com/patent/US11668576B2/en,https://patentimages.storage.googleapis.com/9d/44/a4/cb73f9c0667954/US11668576-20230606-D00000.png
US-2015235126-A1,Concurrent evaluation of large rule sets with conditions ,"F5 Networks, Inc.",Jeroen Peter De Borst,2014-02-18,2015-02-17,2015-08-20,,https://patents.google.com/patent/US20150235126A1/en,https://patentimages.storage.googleapis.com/17/5f/03/1c5c58643a1d0a/US20150235126A1-20150820-D00000.png
US-11599731-B2,Generating recommendations by using communicative discourse trees of conversations ,Oracle International Corporation,Boris Galitsky,2019-10-02,2020-09-15,2023-03-07,2023-03-07,https://patents.google.com/patent/US11599731B2/en,https://patentimages.storage.googleapis.com/53/53/43/789041ceab21c8/US11599731-20230307-D00000.png
US-11704185-B2,Machine learning-based techniques for providing focus to problematic compute resources represented via a dependency graph ,"Microsoft Technology Licensing, Llc","Yaniv LAVI, Rachel LEMBERG, Raphael FETTAYA, Dor Bank, Ofri Kleinfeld, Linoy Liat BAREL",2020-07-14,2020-09-14,2023-07-18,2023-07-18,https://patents.google.com/patent/US11704185B2/en,https://patentimages.storage.googleapis.com/6d/f5/16/e266249db6e1fc/US11704185-20230718-D00000.png
US-11783131-B2,Knowledge graph fusion ,International Business Machines Corporation,"Zhong Fang Yuan, Chen Gao, Tong Liu, De Shuo Kong, Ci-Wei LAN, Rong Fu He",2020-09-10,2020-09-10,2023-10-10,2023-10-10,https://patents.google.com/patent/US11783131B2/en,https://patentimages.storage.googleapis.com/2b/23/02/f1b8c829a38b0d/US11783131-20231010-D00000.png
CN-112200321-B,"Inference method, system, device and medium based on knowledge federation and graph network ",同盾控股有限公司,"虞晓阳, 孟丹, 李宏宇, 李晓林",2020-12-04,2020-12-04,2021-04-06,2021-04-06,https://patents.google.com/patent/CN112200321B/en,https://patentimages.storage.googleapis.com/19/58/ca/70e16e46046047/201127190348.png
US-11301725-B2,Visual relationship detection method and system based on region-aware learning mechanisms ,Tianjin University,"Anan LIU, Hongshuo TIAN, Ning Xu, Weizhi NIE, Dan SONG",2020-02-03,2020-08-31,2022-04-12,2022-04-12,https://patents.google.com/patent/US11301725B2/en,https://patentimages.storage.googleapis.com/11/3e/5b/468da89d4eb455/US11301725-20220412-D00000.png
US-11699453-B2,Adaptive multichannel dereverberation for automatic speech recognition ,Google Llc,"Joseph Caroselli, Arun Narayanan, Izhak Shafran, Richard Rose",2018-03-01,2020-08-28,2023-07-11,2023-07-11,https://patents.google.com/patent/US11699453B2/en,https://patentimages.storage.googleapis.com/d1/84/12/d78efbeca7c0b8/US11699453-20230711-D00000.png
US-11307880-B2,Assisting users with personalized and contextual communication content ,"Meta Platforms, Inc.",Scott Martin,2018-04-20,2020-08-18,2022-04-19,2022-04-19,https://patents.google.com/patent/US11307880B2/en,https://patentimages.storage.googleapis.com/3d/b1/b5/744dcd9f54e982/US11307880-20220419-D00000.png
CN-112434517-B,Community question-answering website answer ordering method and system combined with active learning ,西安交通大学,"刘均, 任若清, 曾宏伟, 马昆明",2020-11-09,2020-11-09,2023-08-04,2023-08-04,https://patents.google.com/patent/CN112434517B/en,
US-11562172-B2,Confidence-driven workflow orchestrator for data labeling ,"Alegion, Inc.","Cheryl Elizabeth Martin, Ryan Michael McKay, Fountain L. Ray, III",2019-08-08,2020-08-10,2023-01-24,2023-01-24,https://patents.google.com/patent/US11562172B2/en,https://patentimages.storage.googleapis.com/6e/6a/eb/e021cf14c11155/US11562172-20230124-D00000.png
US-9177250-B2,Method and system for determining configuration rules based on configurations of complex systems ,"Vmware, Inc.","Moshe ZADKA, Ryan Abrams, Andrew Nguyen",2013-06-28,2013-06-28,2015-11-03,2015-11-03,https://patents.google.com/patent/US9177250B2/en,https://patentimages.storage.googleapis.com/c3/df/11/6f1b3f9b1d6f1c/US09177250-20151103-D00000.png
US-11681839-B2,Systems and methods for modeling water quality ,The Board Of Trustees Of The University Of Alabama,"Hongxing Liu, Min Xu",2019-09-30,2020-07-30,2023-06-20,2023-06-20,https://patents.google.com/patent/US11681839B2/en,https://patentimages.storage.googleapis.com/55/60/aa/f9a82267606915/US11681839-20230620-D00000.png
US-10885011-B2,"Information processing system, descriptor creation method, and descriptor creation program ","Dotdata, Inc.","Yukitaka Kusumura, Ryohei Fujimaki",2015-11-25,2016-11-14,2021-01-05,2021-01-05,https://patents.google.com/patent/US10885011B2/en,https://patentimages.storage.googleapis.com/1f/d6/a6/f958d3b2e66c41/US10885011-20210105-D00000.png
US-2020051193-A1,Systems and methods for allocating orders ,"Beijing Didi Infinity Technology And Development Co., Ltd.","Yingying MIAO, Zhilong Wang, Shaohui Shi",2018-08-09,2018-12-27,2020-02-13,,https://patents.google.com/patent/US20200051193A1/en,https://patentimages.storage.googleapis.com/ee/c4/53/b5818bf6bed7c7/US20200051193A1-20200213-D00000.png
US-2021049494-A1,Scalable neutral atom based quantum computing ,Atom Computing Inc.,"Jonathan King, Benjamin Bloom, Krish Kotru, Brian Lester, Maxwell Parsons",2018-11-13,2020-06-12,2021-02-18,,https://patents.google.com/patent/US20210049494A1/en,https://patentimages.storage.googleapis.com/ef/e5/e3/b016f0c2570feb/US20210049494A1-20210218-D00000.png
US-11308402-B2,Low probability transitions and boundary crossing into disallowed states for a more optimal solution ,The Aerospace Corporation,"Terence Yeoh, Nehal Desai",2017-10-30,2020-07-02,2022-04-19,2022-04-19,https://patents.google.com/patent/US11308402B2/en,https://patentimages.storage.googleapis.com/48/94/47/a921c8669a41f1/US11308402-20220419-D00000.png
US-11244165-B2,Context-awareness ,"Microsoft Technology Licensing, Llc","Abhishek Abhishek, Khawar ZUBERI, Jie Liu, Rouzbeh Aminpour, Zhengyou Zhang, Ali DALLOUL, Dimitrios Lymberopoulos, Michel Goraczko, Tony Capone, Di Wang, Yi Lu, Yasser B. Asmi",2018-04-27,2020-06-30,2022-02-08,2022-02-08,https://patents.google.com/patent/US11244165B2/en,https://patentimages.storage.googleapis.com/40/54/0c/ea3e81a94d16ae/US11244165-20220208-D00000.png
US-9342786-B2,Method and system for parallel batch processing of data sets using Gaussian process with batch upper confidence bound ,California Institute Of Technology,"Andreas Krause, Thomas Desautels, Joel W. Burdick",2012-06-15,2013-06-17,2016-05-17,2016-05-17,https://patents.google.com/patent/US9342786B2/en,https://patentimages.storage.googleapis.com/b3/2a/da/f6b5b3003e83f2/US09342786-20160517-D00000.png
US-2019236222-A1,System for augmented apparel design ,"Walmart Apollo, Llc","William Ross Allen, Oscar Cantu, II Richard Montgomery Blair",2018-01-27,2018-12-19,2019-08-01,,https://patents.google.com/patent/US20190236222A1/en,https://patentimages.storage.googleapis.com/f5/9c/58/49e706fe64b10b/US20190236222A1-20190801-D00000.png
US-11595361-B2,"Geolocation-aware, cyber-enabled inventory and asset management system with automated state prediction capability ","Qomplx, Inc.","Jason Crabtree, Andrew Sellers",2015-10-28,2020-06-24,2023-02-28,2023-02-28,https://patents.google.com/patent/US11595361B2/en,https://patentimages.storage.googleapis.com/cc/64/8c/18153cacb03d15/US11595361-20230228-D00000.png
WO-2021151504-A1,Maching learning using time series data ,Lytt Limited,Pradyumna Thiruvenkatanathan,2020-01-31,2020-01-31,2021-08-05,,https://patents.google.com/patent/WO2021151504A1/en,
EP-3969884-A1,Systems and devices for characterization and performance analysis of pixel-based sequencing ,"Illumina, Inc.",Emrah Kostem,2019-05-16,2020-05-15,2022-03-23,,https://patents.google.com/patent/EP3969884A1/en,
US-2021200515-A1,System and method to extract software development requirements from natural language ,Wipro Limited,"Rohit Krishna RAYAPATI, Aman Chandra",2019-12-31,2020-02-24,2021-07-01,,https://patents.google.com/patent/US20210200515A1/en,https://patentimages.storage.googleapis.com/41/3b/6d/256c7be5e7256d/US20210200515A1-20210701-D00000.png
US-2017169337-A1,"Systems, apparatus, and methods for generating prediction sets based on a known set of features ","Zoomph, Inc.","Thomas Mathew, John William Seaman, Ali Reza Manouchehri, Jorge Luis Vasquez, Lee Evan Kohn",2015-12-14,2016-11-09,2017-06-15,,https://patents.google.com/patent/US20170169337A1/en,https://patentimages.storage.googleapis.com/e1/66/06/a8a74293c75f68/US20170169337A1-20170615-D00000.png
US-11276099-B2,Multi-perceptual similarity detection and resolution ,International Business Machines Corporation,"Mohit Sewak, Sachchidanand Singh",2018-04-09,2020-06-11,2022-03-15,2022-03-15,https://patents.google.com/patent/US11276099B2/en,https://patentimages.storage.googleapis.com/64/cc/fa/b68d751322e2da/US11276099-20220315-D00000.png
US-11373424-B1,Document analysis architecture ,"Aon Risk Services, Inc. Of Maryland","Samuel Cameron Fleming, David Craig Andrews, Jared Dirk Sol, Scott Buzan, Timothy Seegan, Christopher Ali Mirabzadeh",2020-06-10,2020-06-10,2022-06-28,2022-06-28,https://patents.google.com/patent/US11373424B1/en,https://patentimages.storage.googleapis.com/61/17/77/1b2e7281b548b8/US11373424-20220628-D00000.png
US-11348016-B2,Cognitive modeling apparatus for assessing values qualitatively across a multiple dimension terrain ,"Scianta Analytics, LLC","Michael E. Cormier, Earl D. Cox, William E. Thackrey, Joseph McGlynn, Harry Gardner",2016-09-21,2017-09-18,2022-05-31,2022-05-31,https://patents.google.com/patent/US11348016B2/en,https://patentimages.storage.googleapis.com/f6/12/73/cd588e05c6ed6d/US11348016-20220531-D00000.png
US-11664126-B2,Clinical predictor based on multiple machine learning models ,"Roche Molecular Systems, Inc.","Jason BARON, M Denise LaMarche HEANEY, Matthew PRIME",2020-05-11,2020-05-11,2023-05-30,2023-05-30,https://patents.google.com/patent/US11664126B2/en,https://patentimages.storage.googleapis.com/68/28/ae/0da7708a962ba2/US11664126-20230530-D00000.png
US-2020167429-A1,Efficient use of word embeddings for text classification ,Sap France,"Gil Katz, Thomas Beucher",2018-11-26,2018-11-26,2020-05-28,,https://patents.google.com/patent/US20200167429A1/en,https://patentimages.storage.googleapis.com/ab/55/1a/d876c40255988c/US20200167429A1-20200528-D00000.png
US-2020387533-A1,Systems and methods for structuring metadata ,"Zetadata Systems, Inc","Wanja Nolte, Thomas Huber, Petra Schemmel, Mica Imamura, Jackie Mountain, Thomas Witt, Denise Pache, Stephen Bleek, Marian Schuba",2019-03-19,2020-03-17,2020-12-10,,https://patents.google.com/patent/US20200387533A1/en,https://patentimages.storage.googleapis.com/99/99/89/b660938dced7d8/US20200387533A1-20201210-D00000.png
