id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
KR-102213482-B1,"Method, apparatus and computer program for analyzing education contents and users ",(주)뤼이드,"차영민, 허재위, 장영준",2019-02-28,2019-02-28,2021-02-08,2021-02-08,https://patents.google.com/patent/KR102213482B1/en,https://patentimages.storage.googleapis.com/5e/a0/30/c3027229c7e432/112019021492776-pat00001.png
US-10665280-B2,Information processing apparatus and semiconductor integrated circuit device ,"Hitachi, Ltd.","Masato Hayashi, Masanao Yamaoka",2018-02-27,2019-02-26,2020-05-26,2020-05-26,https://patents.google.com/patent/US10665280B2/en,https://patentimages.storage.googleapis.com/4d/78/ce/dd1496fad7df42/US10665280-20200526-D00000.png
US-11256781-B2,Measurement system as well as method of providing statistical information ,Rohde & Schwarz Gmbh & Co. Kg,"Luke Cirillo, Prabaker Balasubramanium",2019-02-20,2019-02-20,2022-02-22,2022-02-22,https://patents.google.com/patent/US11256781B2/en,https://patentimages.storage.googleapis.com/b5/c4/7b/27a22d19fc92a9/US11256781-20220222-D00000.png
US-10902600-B2,Segmentation-based invasion sports analysis and control ,International Business Machines Corporation,"Kun Zhao, Takayuki Osogami, Tetsuro Morimura",2019-02-04,2019-02-04,2021-01-26,2021-01-26,https://patents.google.com/patent/US10902600B2/en,https://patentimages.storage.googleapis.com/b7/c2/59/4bda32181f8c4f/US10902600-20210126-D00000.png
US-11182688-B2,Producing a formulation based on prior distributions of a number of ingredients used in the formulation ,International Business Machines Corporation,"Yachiko Obara, Tetsuro Morimura, Hiroki Yanagisawa",2019-01-30,2019-01-30,2021-11-23,2021-11-23,https://patents.google.com/patent/US11182688B2/en,https://patentimages.storage.googleapis.com/cd/98/50/870d441614bfb0/US11182688-20211123-D00000.png
US-10978049-B2,Audio segmentation method based on attention mechanism ,Korea Electronics Technology Institute,"Young Han Lee, Jong Yeol Yang, Choong Sang Cho, Hye Dong JUNG",2018-07-31,2019-01-24,2021-04-13,2021-04-13,https://patents.google.com/patent/US10978049B2/en,https://patentimages.storage.googleapis.com/f8/21/ac/7ba54021feac9a/US10978049-20210413-D00000.png
US-11356358-B2,"Network node, computer program, computer-readable medium and method for fail-safe data transmission ",Siemens Aktiengesellschaft,"Feng Chen, Franz-Josef Götz, Marcel Kiessling, An Ninh Nguyen, Jürgen Schmitt",2019-01-23,2019-01-23,2022-06-07,2022-06-07,https://patents.google.com/patent/US11356358B2/en,https://patentimages.storage.googleapis.com/8e/19/17/b53e2a917de902/US11356358-20220607-D00000.png
US-10339424-B1,Method and device of neural network operations using a grid generator for converting modes according to classes of areas to satisfy level 4 of autonomous vehicles ,"StradVision, Inc.","Kye-hyeon KIM, Yongjoong Kim, Insu Kim, Hak-Kyoung Kim, Woonhyun Nam, Sukhoon Boo, Myungchul Sung, Donghun Yeo, Wooju RYU, Taewoong Jang, Kyungjoong Jeong, Hongmo Je, Hojin Cho",2019-01-22,2019-01-22,2019-07-02,2019-07-02,https://patents.google.com/patent/US10339424B1/en,https://patentimages.storage.googleapis.com/c5/bd/99/1d6c17c98420ff/US10339424-20190702-D00000.png
US-11194908-B2,Synthesizing sanitization code for applications based upon probabilistic prediction model ,International Business Machines Corporation,"Peng Liu, Yunhui Zheng, Marco Pistoia, Omer Tripp",2019-01-08,2019-01-08,2021-12-07,2021-12-07,https://patents.google.com/patent/US11194908B2/en,https://patentimages.storage.googleapis.com/a8/b2/27/6d4722737cead0/US11194908-20211207-D00000.png
US-11030209-B2,Unsupervised learning to fuse for information retrieval ,International Business Machines Corporation,"Haggai Roitman, Bar Weiner, Shai Erera",2018-12-28,2018-12-28,2021-06-08,2021-06-08,https://patents.google.com/patent/US11030209B2/en,https://patentimages.storage.googleapis.com/46/93/72/3edcff4c3754e4/US11030209-20210608-D00000.png
US-11138327-B2,Privacy data integration method and server ,Industrial Technology Research Institute,"Ming-Chih KAO, Pang-Chieh Wang, Chia-Mu YU, Pin-Hui LU, Kai-Cheng Liu",2018-12-27,2018-12-27,2021-10-05,2021-10-05,https://patents.google.com/patent/US11138327B2/en,https://patentimages.storage.googleapis.com/2c/e6/60/5eaf2b7069da9a/US11138327-20211005-D00000.png
US-2017278009-A1,Method and system for predicting admission of a human subject to a ward in a medical center ,Xerox Corporation,"Vaibhav Rajan, Sakyajit Bhattacharya, Vijay HUDDAR, Abhishek Sengupta, James D. Kirkendall, Stephen Fullerton, Katerina Sinclair, Bhupendra Singh Solanki, Prathosh Aragulla Prasad",2016-03-22,2016-03-22,2017-09-28,,https://patents.google.com/patent/US20170278009A1/en,https://patentimages.storage.googleapis.com/3f/51/fe/0b0d58b5c3d8e2/US20170278009A1-20170928-D00000.png
US-11218879-B2,Providing security through characterizing internet protocol traffic to detect outliers ,"At&T Intellectual Property I, L.P.","Joshua Whitney, Meredith Ordway-West, Aarthi Reddy, Melissa Lee, Mukund Rao",2018-12-05,2018-12-05,2022-01-04,2022-01-04,https://patents.google.com/patent/US11218879B2/en,https://patentimages.storage.googleapis.com/03/87/7f/61c8876d03c657/US11218879-20220104-D00000.png
US-11301495-B2,Entity resolution computing system and methods ,"Cherre, Inc.","L D Salmanson, Ben Hizak, Zav Shotan",2017-11-21,2018-11-21,2022-04-12,2022-04-12,https://patents.google.com/patent/US11301495B2/en,https://patentimages.storage.googleapis.com/75/73/5f/54142f2a5a75b8/US11301495-20220412-D00000.png
US-11385901-B2,Systems and methods of parallel and distributed processing of datasets for model approximation ,"Capital One Services, Llc","Matthew van Adelsberg, Rohit Joshi, Siqi Wang",2019-05-02,2020-05-13,2022-07-12,2022-07-12,https://patents.google.com/patent/US11385901B2/en,https://patentimages.storage.googleapis.com/7c/a6/ec/8caa9e6252f53e/US11385901-20220712-D00000.png
US-10909333-B2,Machine interpretation of distress situations using body language ,Carrier Corporation,"Kimberly Blum, Ben Holm, Jonathan Rupe",2017-11-07,2018-11-06,2021-02-02,2021-02-02,https://patents.google.com/patent/US10909333B2/en,https://patentimages.storage.googleapis.com/c0/8a/84/dd8fbc505c1159/US10909333-20210202-D00000.png
US-10984464-B2,Apparatus and methods for container determination ,"Walmart Apollo, Llc","Mingang Fu, Madhavan Kandhadai Vasantham, Bipin Mulik",2018-11-05,2018-11-05,2021-04-20,2021-04-20,https://patents.google.com/patent/US10984464B2/en,https://patentimages.storage.googleapis.com/9e/23/51/8e5ff87f0b67dc/US10984464-20210420-D00000.png
US-11087230-B2,Determining an optimal region in a target value optimization problem and utilizing the optimal region to perform an action ,Accenture Global Solutions Limited,"Sanjay S. Sharma, Nilesh Kumar GUPTA, Samik ADHIKARY, Derek P. Levesque, Avinna Kumar Sahoo, Rajarshi Bhadra, Ruchika SACHDEVA",2018-09-30,2018-09-30,2021-08-10,2021-08-10,https://patents.google.com/patent/US11087230B2/en,https://patentimages.storage.googleapis.com/62/19/da/12d1defb4368a0/US11087230-20210810-D00000.png
US-11531917-B1,Probabilistic forecasting with nonparametric quantile functions ,"Amazon Technologies, Inc.","Jan Gasthaus, Konstantinos Benidis, Yuyang WANG, David Salinas, Valentin Flunkert",2018-09-28,2018-09-28,2022-12-20,2022-12-20,https://patents.google.com/patent/US11531917B1/en,https://patentimages.storage.googleapis.com/b8/af/d8/bb48d91d566672/US11531917-20221220-D00000.png
US-10891593-B2,Mentions with automated goal optimization ,International Business Machines Corporation,"Jonathan F. Brunn, Rachael M. H. Dickens, Scott E. Chapman, AMI H. Dewar",2018-09-28,2018-09-28,2021-01-12,2021-01-12,https://patents.google.com/patent/US10891593B2/en,https://patentimages.storage.googleapis.com/f5/a2/b8/bc85f17e1cfeb6/US10891593-20210112-D00000.png
US-11609353-B2,Apparatus and methods for improved subsurface data processing systems ,Schlumberger Technology Corporation,"Vikas Jain, Po-Yen Wu, Aria Abubakar, Shashi Menon",2017-09-26,2018-09-26,2023-03-21,2023-03-21,https://patents.google.com/patent/US11609353B2/en,https://patentimages.storage.googleapis.com/79/f0/a9/ffff3af97284d4/US11609353-20230321-D00000.png
US-11263230-B2,Method and system of intelligent numeric categorization of noisy data ,Koninklijke Philips N.V.,"Tak Ming Chan, Choo Chiap CHIAU",2017-09-29,2018-09-18,2022-03-01,2022-03-01,https://patents.google.com/patent/US11263230B2/en,https://patentimages.storage.googleapis.com/00/30/38/e4367a760358a9/US11263230-20220301-D00000.png
US-11262734-B2,Systems and methods to ensure robustness for engineering autonomy ,Siemens Aktiengesellschaft,"Vinay Ramanath, Christopher Bachman, Anant Kumar Mishra, Himanshu Bhatnagar",2018-08-29,2018-08-29,2022-03-01,2022-03-01,https://patents.google.com/patent/US11262734B2/en,https://patentimages.storage.googleapis.com/51/88/36/dbb929e8f00b29/US11262734-20220301-D00000.png
BR-102019011709-A2,RISK ASSESSMENT METHOD FOR IOT SYSTEMS ,"Fundacao Cpqd - Centro De Pesquisa E Desenvolvimento Em Telecomunicacoes, Rede Nacional De Ensino E Pesquisa - Rnp","Emilio Tissato Nakamura, Sérgio Luís Ribeiro",2019-06-11,2019-06-11,2020-12-22,,https://patents.google.com/patent/BR102019011709A2/en,https://patentimages.storage.googleapis.com/c9/a6/ba/60297aef33e7c2/img0005.png
US-11586961-B2,System and method for identifying a preferred sensor ,Raytheon Company,Michael Karl Binder,2018-08-16,2018-08-16,2023-02-21,2023-02-21,https://patents.google.com/patent/US11586961B2/en,https://patentimages.storage.googleapis.com/da/8b/dd/518ed71772281b/US11586961-20230221-D00000.png
US-10558320-B2,Probability of collision topology ,Analytical Graphics Inc.,"Salvatore Alfano, Daniel OLTROGGE",2017-08-09,2018-08-07,2020-02-11,2020-02-11,https://patents.google.com/patent/US10558320B2/en,https://patentimages.storage.googleapis.com/82/1c/67/594e5e590b8ab0/US10558320-20200211-D00000.png
US-10571871-B2,Automatic loading system and method for service functions of hydraulic machine ,Hefei University Of Technology,"Qiang Zhang, Shanlin YANG, Zhanglin PENG, Jun Pei, Xiaonong LU",2017-08-07,2018-08-06,2020-02-25,2020-02-25,https://patents.google.com/patent/US10571871B2/en,https://patentimages.storage.googleapis.com/7c/b8/d5/8c88f556befc2b/US10571871-20200225-D00000.png
US-11704584-B2,Fast and accurate machine learning by applying efficient preconditioner to kernel ridge regression ,Playtika Ltd.,"Gil Shabat, Era CHOSHEN, Dvir BEN-OR, Nadav Carmel",2020-05-22,2020-05-22,2023-07-18,2023-07-18,https://patents.google.com/patent/US11704584B2/en,https://patentimages.storage.googleapis.com/6e/f1/9c/e76b77e8f951c5/US11704584-20230718-D00000.png
US-11455199-B2,Determinations of whether events are anomalous ,Micro Focus Llc,Arshad Javeed,2020-05-26,2020-05-26,2022-09-27,2022-09-27,https://patents.google.com/patent/US11455199B2/en,https://patentimages.storage.googleapis.com/c7/d6/65/2567fc10d76b59/US11455199-20220927-D00000.png
US-11132400-B2,Data classification using probabilistic data structures ,"Microsoft Technology Licensing, Llc","Aditya Gupta, Saikat Guha, Steven Peter HERBERT, Boris Asipov",2018-07-23,2018-07-23,2021-09-28,2021-09-28,https://patents.google.com/patent/US11132400B2/en,https://patentimages.storage.googleapis.com/00/46/cb/939ee8d69a6aef/US11132400-20210928-D00000.png
US-11030252-B2,Effective extraction of information on time-varying user interest ,Fujitsu Limited,"Matthieu Parizy, Tatsuya Yamamoto",2017-07-18,2018-07-02,2021-06-08,2021-06-08,https://patents.google.com/patent/US11030252B2/en,https://patentimages.storage.googleapis.com/4a/5e/73/7c207524efd09f/US11030252-20210608-D00000.png
US-10938898-B2,System and method for synchronizing one or more alterations in a work product ,"Arc Document Solutions, Llc","Rahul ROY, Srinivasa Rao MUKKAMALA, Himadri Majumder, Dipali Bhattacharya",2017-06-30,2018-06-28,2021-03-02,2021-03-02,https://patents.google.com/patent/US10938898B2/en,https://patentimages.storage.googleapis.com/28/53/73/a847526dde7f49/US10938898-20210302-D00000.png
US-10672048-B2,System and method for determining the legitimacy of online pharmacies ,The Penn State Research Foundation,"Sowmyasri Muthupandi, Hui Zhao, Soundar R. Tirupatikumara",2017-06-07,2018-06-07,2020-06-02,2020-06-02,https://patents.google.com/patent/US10672048B2/en,https://patentimages.storage.googleapis.com/5c/50/1d/913db3ecfd9cd7/US10672048-20200602-D00000.png
US-11176475-B1,Artificial intelligence system for training a classifier ,"Applied Underwriters, Inc.","Justin N. Smith, David Alan Clark",2014-03-11,2018-05-10,2021-11-16,2021-11-16,https://patents.google.com/patent/US11176475B1/en,https://patentimages.storage.googleapis.com/36/05/29/579a71644338e4/US11176475-20211116-D00000.png
US-11022575-B1,Systems and methods for measuring unique microelectronic electromagnetic signatures ,"Applied Research Associates, Inc.","Christian Eakins, Thomas KENT",2017-06-01,2018-04-19,2021-06-01,2021-06-01,https://patents.google.com/patent/US11022575B1/en,https://patentimages.storage.googleapis.com/4c/b8/4b/54b47f5997d13b/US11022575-20210601-D00000.png
US-11625633-B2,Machine learning to monitor operations of a device ,Northrop Grumman Systems Corporation,"Charles Ethan Hayes, Ann M. Pitruzzello, Matthew Lee Welborn, Macey C. Ruble, Peter D. Anderson",2020-05-26,2020-05-26,2023-04-11,2023-04-11,https://patents.google.com/patent/US11625633B2/en,https://patentimages.storage.googleapis.com/97/5a/bf/43350e1498e64f/US11625633-20230411-D00000.png
US-2023169306-A1,Computer-implemented system and method for predicting future developments of a traffic scene ,Robert Bosch Gmbh,"Faris Janjos, Maxim Dolgov",2021-11-30,2022-11-16,2023-06-01,,https://patents.google.com/patent/US20230169306A1/en,https://patentimages.storage.googleapis.com/e6/22/7c/5e780d28d88125/US20230169306A1-20230601-D00000.png
US-2023281495-A1,Equilibrium solution search method and information processing apparatus ,Fujitsu Limited,"Hayato Dan, Natsuki ISHIKAWA, Katsumi Homma, Masatoshi Ogawa",2022-03-03,2022-11-09,2023-09-07,,https://patents.google.com/patent/US20230281495A1/en,https://patentimages.storage.googleapis.com/bb/77/c0/512e2170a1f801/US20230281495A1-20230907-D00000.png
US-2023084673-A1,Training Sparse Networks With Discrete Weight Values ,Perceive Corporation,"Steven L. Teig, Eric A. Sather",2018-02-07,2022-11-07,2023-03-16,,https://patents.google.com/patent/US20230084673A1/en,https://patentimages.storage.googleapis.com/cd/22/8f/da6d11236f6b0b/US20230084673A1-20230316-D00000.png
US-2019066134-A1,Survey sample selector for exposing dissatisfied service requests ,International Business Machines Corporation,"Chang Sheng Li, Feng Li, Qi Cheng Li, Soumitra Sarkar, Xin Zhou",2017-08-30,2017-08-30,2019-02-28,,https://patents.google.com/patent/US20190066134A1/en,https://patentimages.storage.googleapis.com/43/ad/7b/055e5ccf772c9a/US20190066134A1-20190228-D00000.png
US-2023053174-A1,"Data amount sufficiency determination device, data amount sufficiency determination method, learning model generation system, trained model generation method, and medium ",Mitsubishi Electric Corporation,"Takahiko Masuzaki, Osamu Nasu",2020-06-26,2022-10-26,2023-02-16,,https://patents.google.com/patent/US20230053174A1/en,https://patentimages.storage.googleapis.com/0d/99/5e/22c25605bc7900/US20230053174A1-20230216-D00000.png
US-2023132818-A1,Risk management system and method ,"Hitachi, Ltd.","Hiroaki Shikano, Hiroki Miyamoto, Hideya Yoshiuchi",2021-10-26,2022-10-21,2023-05-04,,https://patents.google.com/patent/US20230132818A1/en,https://patentimages.storage.googleapis.com/aa/4d/fb/96997da699480f/US20230132818A1-20230504-D00000.png
US-2023048301-A1,Systems and methods for automatically building a machine learning model ,"Digital Lion, LLC",Aleksandr Kotolyan,2019-05-24,2022-10-21,2023-02-16,,https://patents.google.com/patent/US20230048301A1/en,https://patentimages.storage.googleapis.com/de/d4/8b/e8f4a6ba0687bb/US20230048301A1-20230216-D00000.png
US-2023146489-A1,Devices and methods for configuring a wearable device for exercise tracking ,Sony Group Corporation,"Peter EXNER, Hannes BERGKVIST",2021-11-08,2022-10-17,2023-05-11,,https://patents.google.com/patent/US20230146489A1/en,https://patentimages.storage.googleapis.com/ee/8c/75/bd445af9759e78/US20230146489A1-20230511-D00000.png
US-2023297859-A1,Method and apparatus for generating multi-drone network cooperative operation plan based on reinforcement learning ,Electronics And Telecommunications Research Institute,Ui Hwan CHOI,2022-03-18,2022-10-12,2023-09-21,,https://patents.google.com/patent/US20230297859A1/en,https://patentimages.storage.googleapis.com/97/11/97/870730d6d298bb/US20230297859A1-20230921-D00000.png
US-2023040889-A1,Training network to minimize worst-case error ,Perceive Corporation,"Steven L. Teig, Andrew C. Mihal",2016-11-29,2022-10-10,2023-02-09,,https://patents.google.com/patent/US20230040889A1/en,https://patentimages.storage.googleapis.com/5d/8f/47/03959f00bb1ddc/US20230040889A1-20230209-D00000.png
US-2023214697-A1,Device and method for incremental machine learning with varying feature spaces ,Electronics And Telecommunications Research Institute,"Cheol Ho Kim, Jung Hoon Lee",2022-01-05,2022-10-04,2023-07-06,,https://patents.google.com/patent/US20230214697A1/en,https://patentimages.storage.googleapis.com/3f/56/62/b13c7ab6a9e71c/US20230214697A1-20230706-D00000.png
US-2023114233-A1,System for detecting and quantifying a plurality of molecules in a plurality of biological samples ,Algorithmic Biologics Private Limited,Manoj Gopalkrishnan,2021-09-30,2022-09-30,2023-04-13,,https://patents.google.com/patent/US20230114233A1/en,https://patentimages.storage.googleapis.com/7e/0f/aa/b977d7ba4efa86/US20230114233A1-20230413-D00000.png
US-2023101650-A1,"Medical information processing apparatus, medical information processing method, and recording medium ",Canon Medical Systems Corporation,"Yusuke Kano, Sho Sasaki",2021-09-30,2022-09-29,2023-03-30,,https://patents.google.com/patent/US20230101650A1/en,https://patentimages.storage.googleapis.com/d0/c3/e2/88b8aca20596e1/US20230101650A1-20230330-D00000.png
US-2023214672-A1,Device and method for generating network using complex network properties ,Electronics And Telecommunications Research Institute,Byounghwa LEE,2022-01-05,2022-09-28,2023-07-06,,https://patents.google.com/patent/US20230214672A1/en,https://patentimages.storage.googleapis.com/0d/e5/2f/30797364a5e76b/US20230214672A1-20230706-D00000.png
US-2023094623-A1,Superclass-conditional gaussian mixture model for personalized prediction on dialysis events ,"Nec Laboratories America, Inc.","Jingchao Ni, Wei Cheng, Haifeng Chen",2021-09-23,2022-09-22,2023-03-30,,https://patents.google.com/patent/US20230094623A1/en,https://patentimages.storage.googleapis.com/93/81/ec/653c0ea0ab2792/US20230094623A1-20230330-D00000.png
US-2023087336-A1,Machine-learning processing of aggregate data including record-size data to predict failure probability ,Institute For Systems Biology,"Jennifer Hadlock, Jewel Lee",2021-09-22,2022-09-21,2023-03-23,,https://patents.google.com/patent/US20230087336A1/en,https://patentimages.storage.googleapis.com/29/5a/92/f447b4dcd7c9c6/US20230087336A1-20230323-D00000.png
US-2023092977-A1,Image encryption method based on multi-scale compressed sensing and markov model ,DALIAN UNlVERSITY OF TECHNOLOGY,"Qiang Zhang, Bin Wang, PengFei WANG, Yuandi SHI, Rongrong Chen, Xiaopeng Wei",2021-09-18,2022-09-20,2023-03-23,,https://patents.google.com/patent/US20230092977A1/en,https://patentimages.storage.googleapis.com/b4/6b/04/4a8c882e1d8ab1/US20230092977A1-20230323-D00000.png
US-2023078284-A1,Method and system for executing a probabilistic program ,"Samsung Electronics Co., Ltd.","Efthymia TSAMOURA, Jaehun Lee, Timothy HOSPEDALES",2021-09-15,2022-09-14,2023-03-16,,https://patents.google.com/patent/US20230078284A1/en,https://patentimages.storage.googleapis.com/94/3f/e3/9f9f052ac2cdcd/US20230078284A1-20230316-D00000.png
US-2023107006-A1,Disentangled out-of-distribution (ood) calibration and data detection ,"Samsung Electronics Co., Ltd.","Junjiao Tian, Yen-Chang Hsu, Yilin Shen, Hongxia Jin",2021-10-01,2022-09-12,2023-04-06,,https://patents.google.com/patent/US20230107006A1/en,https://patentimages.storage.googleapis.com/d1/02/26/7b76114f431dc4/US20230107006A1-20230406-D00000.png
US-2023117667-A1,"Method, and device for providing human wellness recommendation based on uwb based human activity detection ","Samsung Electronics Co., Ltd.","Sreedeep MOULIK, Raunaq BISWAS, Rahul Agrawal, Anuran CHAKRABORTY",2021-10-14,2022-09-07,2023-04-20,,https://patents.google.com/patent/US20230117667A1/en,https://patentimages.storage.googleapis.com/7d/32/38/e0cee2eff834c4/US20230117667A1-20230420-D00000.png
US-2023075116-A1,"Systems, devices, and methods for matching parties ","Baldo Baldassare Minaudo, Brian David Miklas","Baldo Baldassare Minaudo, Rajeev Verma",2021-08-27,2022-08-26,2023-03-09,,https://patents.google.com/patent/US20230075116A1/en,https://patentimages.storage.googleapis.com/52/db/fb/b5f7373b3d31e5/US20230075116A1-20230309-D00000.png
US-2023107695-A1,Fusion of Acoustic and Text Representations in RNN-T ,Google Llc,"Chao Zhang, Bo Li, Zhiyun Lu, Tara N. Sainath, Shuo-yiin Chang",2021-10-06,2022-08-19,2023-04-06,,https://patents.google.com/patent/US20230107695A1/en,https://patentimages.storage.googleapis.com/27/29/8b/80ec650ef9c947/US20230107695A1-20230406-D00000.png
US-2022398477-A1,Cognitive platform for deriving effort metric for optimizing cognitive treatment ,"Akili Interactive Labs, Inc.","Titiimaea Alailima, Denton J. DeLoss, Andrew C. Heusser, Claudia A. Villena",2018-10-15,2022-08-18,2022-12-15,,https://patents.google.com/patent/US20220398477A1/en,https://patentimages.storage.googleapis.com/a4/69/de/aa6cbc8fafb4a6/US20220398477A1-20221215-D00000.png
US-2023168944-A1,Systems and methods for automated staking models ,Marketx Llc,"Michael Joseph Karlin, Daniel Z. ZANGER, Ariel Mikhael KATZ",2021-11-29,2022-08-10,2023-06-01,,https://patents.google.com/patent/US20230168944A1/en,https://patentimages.storage.googleapis.com/a2/e1/32/aeb2f7babd72df/US20230168944A1-20230601-D00000.png
US-2023030787-A1,Method and apparatus for visualizing health status information by using health space model ,Seoul National University R&Db Foundation,"Tae Sung Park, Cheol Gyun PARK, Chan Hee Lee, O Ran KWON, Yun Soo KIM, Eun Ok Lee",2021-08-02,2022-08-03,2023-02-02,,https://patents.google.com/patent/US20230030787A1/en,https://patentimages.storage.googleapis.com/68/1e/ad/731198315076cc/US20230030787A1-20230202-D00000.png
US-2023057414-A1,Machine learning techniques for generating string-based database mapping prediction ,Optum Services (Ireland) Limited,"Kevin Larkin, Nancy N. Flores, Conor M. McDermott, Colum Foley",2021-08-20,2022-07-29,2023-02-23,,https://patents.google.com/patent/US20230057414A1/en,https://patentimages.storage.googleapis.com/88/cb/ed/7076e945cf30ad/US20230057414A1-20230223-D00000.png
US-2022366311-A1,Method and system for analyzing purchases of service and supplier management ,"Premier Healthcare Solutions, Inc.",Mickey Meehan,2019-06-13,2022-07-29,2022-11-17,,https://patents.google.com/patent/US20220366311A1/en,https://patentimages.storage.googleapis.com/c5/12/03/8eea932cca52c5/US20220366311A1-20221117-D00000.png
US-2023080424-A1,Dynamic causal discovery in imitation learning ,"Nec Laboratories America, Inc.","Wenchao Yu, Wei Cheng, Haifeng Chen, Yuncong Chen, Xuchao Zhang, Tianxiang Zhao",2021-08-27,2022-07-29,2023-03-16,,https://patents.google.com/patent/US20230080424A1/en,https://patentimages.storage.googleapis.com/9c/77/27/825d9a1ca71b6c/US20230080424A1-20230316-D00000.png
US-2023162067-A1,"Computer-readable recording medium storing causal search program, causal search method, and information processing apparatus ",Fujitsu Limited,Kazuhito Matsuda,2021-11-19,2022-07-25,2023-05-25,,https://patents.google.com/patent/US20230162067A1/en,https://patentimages.storage.googleapis.com/6a/83/10/06a51d7a70f652/US20230162067A1-20230525-D00000.png
US-2023034598-A1,"Control device, lithography apparatus, and article manufacturing method ",Canon Kabushiki Kaisha,"Naoki Kiyohara, Naoki Kita",2021-07-30,2022-07-25,2023-02-02,,https://patents.google.com/patent/US20230034598A1/en,https://patentimages.storage.googleapis.com/62/b2/4b/f68016b907d228/US20230034598A1-20230202-D00000.png
US-2022374460-A1,Assisting Users with Efficient Information Sharing among Social Connections ,"Meta Platforms, Inc.","Jinsong Yu, Zhengping Zuo, Guowei Shieh, Fuchun Peng",2018-04-20,2022-07-21,2022-11-24,,https://patents.google.com/patent/US20220374460A1/en,https://patentimages.storage.googleapis.com/5a/5e/eb/7227cc4ddec86c/US20220374460A1-20221124-D00000.png
US-2023026463-A1,Systems and methods for predicting undetectable flows in deep packet inspection ,"Samsung Electronics Co., Ltd.","Ankan Saha, Uday Trivedi",2021-07-15,2022-07-15,2023-01-26,,https://patents.google.com/patent/US20230026463A1/en,https://patentimages.storage.googleapis.com/49/4a/12/cc06f5f6a3c400/US20230026463A1-20230126-D00000.png
US-2023032038-A1,"Cultivation assistance system, cultivation assistance method, and recording medium ",Yokogawa Electric Corporation,"Emiko HATSUGAI, Fumiyasu SAITOU",2021-07-30,2022-07-14,2023-02-02,,https://patents.google.com/patent/US20230032038A1/en,https://patentimages.storage.googleapis.com/3b/f0/df/9383a0c4354331/US20230032038A1-20230202-D00000.png
US-2023326013-A1,Method for predicting epidermal growth factor receptor mutations in lung adenocarcinoma ,"Taipei Medical University, Aetherai Co., Ltd.","Cheng-Yu Chen, Chi-Long Chen, Chao-Yuan Yeh, Chi-Chung Chen, Tzu-Hao Chang",2022-03-28,2022-07-13,2023-10-12,,https://patents.google.com/patent/US20230326013A1/en,https://patentimages.storage.googleapis.com/98/37/68/833f78d7ee61ce/US20230326013A1-20231012-D00000.png
US-2023063368-A1,Selecting minimal risk maneuvers ,Motional Ad Llc,James Lopez,2021-08-27,2022-07-11,2023-03-02,,https://patents.google.com/patent/US20230063368A1/en,https://patentimages.storage.googleapis.com/af/61/c1/7bf07789b689cb/US20230063368A1-20230302-D00000.png
US-2023008689-A1,System to prove safety of artificial general intelligence via interactive proofs ,Kristen William Carlson,Kristen William Carlson,2021-06-30,2022-06-30,2023-01-12,,https://patents.google.com/patent/US20230008689A1/en,https://patentimages.storage.googleapis.com/35/b7/dd/9b1c5332e033c7/US20230008689A1-20230112-D00000.png
US-2022351635-A1,"System, Media, and Method for Training Machine Learning Algorithms to Identify Characteristics Within Test Responses ",Gened Corp.,Walter STROUP,2019-12-31,2022-06-29,2022-11-03,,https://patents.google.com/patent/US20220351635A1/en,https://patentimages.storage.googleapis.com/d6/ca/13/aebee8606565f0/US20220351635A1-20221103-D00000.png
US-2023005372-A1,Estimation of accident intensity for vehicles ,Zenseact Ab,Carl LINDBERG,2021-07-01,2022-06-29,2023-01-05,,https://patents.google.com/patent/US20230005372A1/en,https://patentimages.storage.googleapis.com/57/22/ee/311bd2a52c597f/US20230005372A1-20230105-D00000.png
US-2023064692-A1,Network Space Search for Pareto-Efficient Spaces ,Mediatek Inc.,"Hao Yun Chen, Min-Hung Chen, Min-Fong Horng, Yu-Syuan Xu, Hsien-Kai Kuo, Yi-Min Tsai",2021-08-20,2022-06-22,2023-03-02,,https://patents.google.com/patent/US20230064692A1/en,https://patentimages.storage.googleapis.com/ee/8a/1b/a07e6ac25795f7/US20230064692A1-20230302-D00000.png
US-2022327005-A1,Methods and apparatus to load balance edge device workloads ,Intel Corporation,"Alejandro Ibarra Von Borstel, Hector Cordourier Maruri, Jose Rodrigo Camacho Perez, Julio ZAMORA ESQUIVEL, Paulo Lopez Meyer",2022-06-22,2022-06-22,2022-10-13,,https://patents.google.com/patent/US20220327005A1/en,https://patentimages.storage.googleapis.com/63/fc/75/99bdd55bc8687b/US20220327005A1-20221013-D00000.png
US-2023282316-A1,Systems and methods for emission source attribution ,"Microsoft Technology Licensing, Llc","Sara MALVAR MAUA, Leonardo de Oliveira Nunes, Mirco MILLETARI', Neera Bansal TALBERT, Yazeed Khalid ALAUDAH, Jeremy Randall REYNOLDS, Yagna Deepika ORUGANTI, Ashish Bhatia, Anirudh Badam",2022-03-01,2022-06-17,2023-09-07,,https://patents.google.com/patent/US20230282316A1/en,https://patentimages.storage.googleapis.com/7e/f4/8e/9c3a29d205d0dc/US20230282316A1-20230907-D00000.png
